住宅価格の中央値,経度,緯度,築年数の中央値,合計部屋数,合計ベッドルーム数,人口,世帯数,収入の中央値,海への近さ
280400.0,-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,<1H OCEAN
198500.0,-118.13,34.06,30.0,1692.0,398.0,1130.0,365.0,2.8672,<1H OCEAN
155400.0,-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,INLAND
92600.0,-121.46,38.65,14.0,3167.0,551.0,1787.0,533.0,3.8125,INLAND
146000.0,-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,<1H OCEAN
333000.0,-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,<1H OCEAN
336500.0,-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,<1H OCEAN
86300.0,-117.15,32.7,52.0,458.0,148.0,1283.0,166.0,1.2863,NEAR OCEAN
93100.0,-121.46,38.48,8.0,3593.0,659.0,1710.0,530.0,3.5227,INLAND
167800.0,-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,<1H OCEAN
168800.0,-116.41,33.74,25.0,2475.0,476.0,910.0,387.0,3.3639,INLAND
152600.0,-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,INLAND
256000.0,-122.03,37.59,16.0,4371.0,889.0,2530.0,817.0,4.6786,NEAR BAY
231900.0,-121.7,36.84,19.0,2511.0,465.0,1551.0,450.0,4.9107,<1H OCEAN
231000.0,-117.62,33.43,27.0,3858.0,1062.0,2321.0,873.0,3.3155,NEAR OCEAN
290800.0,-118.35,34.05,46.0,2149.0,451.0,905.0,443.0,2.8841,<1H OCEAN
72900.0,-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,INLAND
99800.0,-118.25,33.94,44.0,1463.0,312.0,940.0,312.0,2.3333,<1H OCEAN
95800.0,-123.15,38.94,22.0,2163.0,436.0,1048.0,358.0,2.7171,<1H OCEAN
248500.0,-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,INLAND
142100.0,-120.29,35.56,15.0,4760.0,871.0,2459.0,734.0,2.811,<1H OCEAN
66600.0,-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,INLAND
116000.0,-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN
112500.0,-121.44,37.74,25.0,456.0,116.0,370.0,106.0,3.1319,INLAND
402900.0,-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,NEAR OCEAN
81300.0,-122.29,37.8,52.0,1027.0,244.0,492.0,147.0,2.6094,NEAR BAY
122800.0,-118.2,34.03,52.0,1754.0,452.0,1849.0,445.0,2.3716,<1H OCEAN
192600.0,-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,3.4583,NEAR BAY
186900.0,-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,<1H OCEAN
450000.0,-118.38,34.06,29.0,3946.0,1008.0,1676.0,876.0,2.7824,<1H OCEAN
67000.0,-124.18,40.78,34.0,1592.0,364.0,950.0,317.0,2.1607,NEAR OCEAN
123200.0,-122.76,40.4,22.0,2153.0,461.0,903.0,314.0,2.125,INLAND
271300.0,-122.41,37.73,52.0,1931.0,358.0,1092.0,356.0,3.7835,NEAR BAY
287900.0,-118.12,34.17,52.0,2948.0,542.0,1363.0,495.0,4.7098,INLAND
154200.0,-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,2.1977,<1H OCEAN
168800.0,-118.29,34.03,22.0,3313.0,1235.0,2381.0,1063.0,0.7473,<1H OCEAN
196400.0,-122.12,37.68,40.0,1553.0,253.0,724.0,267.0,4.38,NEAR BAY
204800.0,-118.2,33.82,34.0,2807.0,768.0,2217.0,744.0,2.4286,NEAR OCEAN
346700.0,-117.29,33.08,18.0,3225.0,515.0,1463.0,476.0,5.7787,NEAR OCEAN
72300.0,-119.57,36.7,30.0,2370.0,412.0,1248.0,410.0,3.1442,INLAND
206300.0,-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,NEAR BAY
91600.0,-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,2.3159,<1H OCEAN
137500.0,-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,<1H OCEAN
340000.0,-117.79,33.69,16.0,3067.0,396.0,1275.0,372.0,8.7385,<1H OCEAN
272000.0,-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,<1H OCEAN
112300.0,-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,INLAND
237400.0,-121.83,37.24,23.0,2543.0,388.0,1297.0,385.0,5.9164,<1H OCEAN
94400.0,-115.59,32.69,30.0,935.0,177.0,649.0,148.0,2.5769,INLAND
86200.0,-120.87,37.6,32.0,4579.0,914.0,2742.0,856.0,2.6619,INLAND
225600.0,-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,<1H OCEAN
195800.0,-118.36,33.97,18.0,1284.0,283.0,990.0,289.0,4.0179,<1H OCEAN
339800.0,-118.15,33.77,41.0,3448.0,896.0,1621.0,838.0,4.5,NEAR OCEAN
383300.0,-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,INLAND
150800.0,-117.36,33.2,26.0,2447.0,482.0,1405.0,486.0,3.2917,NEAR OCEAN
111100.0,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,NEAR BAY
500001.0,-117.78,33.51,44.0,1833.0,331.0,515.0,268.0,6.6178,<1H OCEAN
225700.0,-121.36,38.59,32.0,3303.0,480.0,1185.0,436.0,5.0508,INLAND
175500.0,-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,<1H OCEAN
209400.0,-117.82,34.12,26.0,3118.0,528.0,1546.0,545.0,5.27,INLAND
120000.0,-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,NEAR BAY
263300.0,-122.07,37.89,38.0,757.0,124.0,319.0,123.0,5.6558,NEAR BAY
106300.0,-121.47,38.95,34.0,2129.0,350.0,969.0,314.0,2.7039,INLAND
58900.0,-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,INLAND
400000.0,-122.53,37.87,20.0,1814.0,282.0,658.0,253.0,7.9977,NEAR BAY
169400.0,-118.46,34.23,20.0,4609.0,1499.0,5349.0,1377.0,2.7121,<1H OCEAN
356100.0,-121.94,37.76,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,<1H OCEAN
116700.0,-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,INLAND
211000.0,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,INLAND
186900.0,-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,INLAND
100000.0,-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,NEAR BAY
196600.0,-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,4.0469,<1H OCEAN
88800.0,-122.95,40.71,26.0,2231.0,421.0,987.0,364.0,2.4792,INLAND
151100.0,-122.03,37.97,45.0,1613.0,338.0,865.0,336.0,3.25,NEAR BAY
154100.0,-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,INLAND
106300.0,-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,NEAR BAY
86500.0,-121.2,37.6,30.0,2110.0,406.0,1301.0,345.0,2.3173,INLAND
232500.0,-118.16,33.77,29.0,3078.0,786.0,1460.0,736.0,2.875,NEAR OCEAN
78000.0,-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055,INLAND
243800.0,-117.16,32.74,21.0,1882.0,486.0,903.0,482.0,3.06,NEAR OCEAN
100000.0,-118.25,33.95,25.0,764.0,200.0,801.0,220.0,1.1384,<1H OCEAN
99400.0,-122.08,37.88,24.0,2059.0,462.0,410.0,294.0,2.3971,NEAR BAY
112500.0,-117.18,34.07,7.0,1347.0,301.0,799.0,276.0,2.9485,INLAND
154200.0,-123.15,39.31,19.0,1026.0,205.0,424.0,152.0,2.8833,INLAND
143200.0,-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,INLAND
171000.0,-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,3.1087,<1H OCEAN
241700.0,-118.25,34.09,52.0,104.0,20.0,32.0,17.0,3.75,<1H OCEAN
270500.0,-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,<1H OCEAN
168600.0,-118.09,33.92,33.0,879.0,181.0,547.0,169.0,5.3146,<1H OCEAN
495600.0,-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181,<1H OCEAN
244800.0,-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,<1H OCEAN
216700.0,-118.4,34.19,30.0,521.0,126.0,306.0,129.0,4.1125,<1H OCEAN
347700.0,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,<1H OCEAN
46700.0,-118.08,33.76,26.0,996.0,364.0,366.0,313.0,1.2813,<1H OCEAN
260400.0,-118.07,34.14,42.0,3200.0,685.0,1668.0,628.0,3.375,INLAND
194100.0,-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,3.9702,NEAR BAY
117000.0,-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,NEAR OCEAN
218000.0,-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032,NEAR BAY
119800.0,-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,<1H OCEAN
218800.0,-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,INLAND
209100.0,-118.68,34.27,26.0,1561.0,212.0,817.0,242.0,5.477,<1H OCEAN
477700.0,-118.05,33.65,5.0,7017.0,935.0,2427.0,867.0,10.1154,NEAR OCEAN
296300.0,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,NEAR OCEAN
180400.0,-117.89,34.1,27.0,3341.0,728.0,1762.0,679.0,2.9437,<1H OCEAN
500001.0,-117.26,32.83,24.0,1663.0,199.0,578.0,187.0,10.7721,NEAR OCEAN
144800.0,-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,NEAR BAY
311400.0,-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,NEAR BAY
194600.0,-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615,INLAND
145100.0,-121.24,39.22,14.0,983.0,163.0,399.0,161.0,2.2917,INLAND
186000.0,-119.08,34.35,24.0,3663.0,828.0,2718.0,778.0,3.2757,<1H OCEAN
114000.0,-118.2,34.08,49.0,1320.0,309.0,1405.0,328.0,2.4375,<1H OCEAN
439800.0,-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,<1H OCEAN
362500.0,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,<1H OCEAN
131900.0,-121.44,38.56,45.0,2423.0,466.0,873.0,438.0,3.7167,INLAND
54300.0,-118.08,33.76,26.0,1967.0,577.0,692.0,538.0,1.6111,<1H OCEAN
190700.0,-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,<1H OCEAN
227300.0,-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN
109400.0,-121.33,38.56,17.0,3608.0,682.0,1694.0,666.0,3.311,INLAND
396700.0,-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,INLAND
322600.0,-119.74,34.38,32.0,1479.0,287.0,830.0,288.0,5.345,NEAR OCEAN
187500.0,-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,INLAND
358000.0,-118.41,33.92,38.0,1437.0,272.0,590.0,250.0,5.2338,<1H OCEAN
111700.0,-118.29,34.0,41.0,1807.0,493.0,1731.0,471.0,1.2347,<1H OCEAN
229200.0,-118.29,34.05,31.0,2818.0,1252.0,4126.0,1200.0,2.053,<1H OCEAN
209600.0,-122.73,38.34,44.0,743.0,155.0,434.0,162.0,2.5819,<1H OCEAN
474100.0,-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509,<1H OCEAN
209100.0,-118.1,33.84,36.0,690.0,109.0,316.0,104.0,3.7813,<1H OCEAN
189700.0,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,<1H OCEAN
192500.0,-118.11,34.1,20.0,3090.0,802.0,2109.0,738.0,3.3801,<1H OCEAN
352400.0,-122.24,37.81,52.0,2485.0,313.0,953.0,327.0,6.8591,NEAR BAY
260000.0,-122.44,37.72,52.0,1380.0,272.0,847.0,284.0,3.7143,NEAR BAY
51500.0,-119.32,36.62,15.0,1070.0,256.0,1070.0,243.0,1.5642,INLAND
111400.0,-117.08,32.69,36.0,1571.0,284.0,1001.0,268.0,3.6875,NEAR OCEAN
130600.0,-117.13,32.75,31.0,2336.0,656.0,1186.0,609.0,2.5872,NEAR OCEAN
239300.0,-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,<1H OCEAN
50300.0,-121.53,39.49,19.0,1537.0,329.0,617.0,274.0,1.5313,INLAND
500001.0,-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,NEAR BAY
141700.0,-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,NEAR OCEAN
98700.0,-120.42,37.95,19.0,2787.0,578.0,1208.0,532.0,2.4922,INLAND
303800.0,-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,<1H OCEAN
383800.0,-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,<1H OCEAN
211900.0,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,<1H OCEAN
184400.0,-117.99,33.75,30.0,1859.0,462.0,1314.0,418.0,3.0909,<1H OCEAN
108300.0,-121.05,39.2,48.0,1759.0,389.0,716.0,350.0,2.3125,INLAND
184500.0,-118.32,33.91,35.0,881.0,159.0,605.0,170.0,3.6654,<1H OCEAN
58000.0,-121.54,39.08,26.0,2276.0,460.0,1455.0,474.0,2.4695,INLAND
127900.0,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,NEAR BAY
54300.0,-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,1.725,<1H OCEAN
244900.0,-118.11,33.79,36.0,1993.0,354.0,884.0,337.0,5.587,<1H OCEAN
156900.0,-121.61,38.38,37.0,1365.0,276.0,952.0,268.0,4.037,INLAND
170800.0,-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,4.7981,<1H OCEAN
189600.0,-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,NEAR BAY
143800.0,-118.2,33.77,22.0,1118.0,437.0,1190.0,399.0,1.9797,NEAR OCEAN
287600.0,-122.01,37.54,32.0,2572.0,406.0,1128.0,395.0,5.0,NEAR BAY
325900.0,-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,NEAR OCEAN
500001.0,-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,<1H OCEAN
32500.0,-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,INLAND
145800.0,-118.41,34.29,32.0,1591.0,320.0,1818.0,306.0,4.2969,<1H OCEAN
169200.0,-118.17,34.12,35.0,2568.0,672.0,1696.0,605.0,2.9154,<1H OCEAN
442700.0,-118.0,33.66,25.0,4041.0,903.0,1689.0,784.0,4.2289,NEAR OCEAN
108300.0,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949,<1H OCEAN
246700.0,-121.97,37.95,8.0,4253.0,709.0,1883.0,662.0,5.431,INLAND
57500.0,-118.99,35.38,30.0,1390.0,361.0,1116.0,298.0,1.3451,INLAND
276500.0,-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634,<1H OCEAN
192300.0,-117.13,32.92,16.0,1565.0,257.0,893.0,239.0,5.5036,<1H OCEAN
219000.0,-119.25,34.27,35.0,2532.0,407.0,1338.0,422.0,4.7727,NEAR OCEAN
220800.0,-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,<1H OCEAN
157000.0,-117.88,34.11,18.0,2923.0,670.0,1751.0,656.0,3.2383,<1H OCEAN
280600.0,-118.35,34.09,47.0,1800.0,546.0,921.0,478.0,2.8021,<1H OCEAN
404700.0,-118.78,34.25,13.0,1841.0,237.0,833.0,231.0,7.7785,<1H OCEAN
500001.0,-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,NEAR BAY
186400.0,-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,<1H OCEAN
333300.0,-117.96,33.66,19.0,5925.0,744.0,2302.0,729.0,7.5699,<1H OCEAN
287500.0,-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542,<1H OCEAN
246800.0,-121.87,37.39,16.0,2655.0,487.0,1862.0,448.0,6.057,<1H OCEAN
130800.0,-116.87,33.76,5.0,4116.0,761.0,1714.0,717.0,2.5612,INLAND
126800.0,-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,INLAND
319800.0,-121.93,36.63,33.0,1740.0,342.0,638.0,329.0,3.1912,NEAR OCEAN
62900.0,-122.09,41.32,52.0,4019.0,824.0,1728.0,706.0,2.2462,INLAND
204600.0,-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,<1H OCEAN
159300.0,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,<1H OCEAN
96100.0,-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,INLAND
294500.0,-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3.4047,NEAR OCEAN
167300.0,-118.07,34.0,37.0,2976.0,636.0,2117.0,598.0,4.1058,<1H OCEAN
325000.0,-117.66,34.14,11.0,3628.0,469.0,1488.0,463.0,7.0844,INLAND
250000.0,-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,INLAND
500001.0,-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,NEAR OCEAN
133400.0,-121.85,38.0,26.0,3364.0,570.0,1806.0,566.0,4.2647,INLAND
500001.0,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY
394400.0,-117.32,33.01,29.0,3584.0,712.0,1619.0,667.0,4.125,NEAR OCEAN
90800.0,-117.3,34.15,45.0,942.0,166.0,401.0,174.0,3.8594,INLAND
201000.0,-122.28,37.96,35.0,1579.0,243.0,734.0,264.0,5.5,NEAR BAY
180500.0,-120.92,37.59,26.0,1705.0,279.0,642.0,236.0,2.6591,INLAND
60600.0,-121.55,39.45,18.0,2278.0,523.0,1185.0,475.0,1.3611,INLAND
204300.0,-120.88,37.57,22.0,1440.0,267.0,774.0,249.0,3.9821,INLAND
94300.0,-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,INLAND
274800.0,-118.88,34.22,22.0,3654.0,517.0,1565.0,518.0,6.2748,<1H OCEAN
108200.0,-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,NEAR OCEAN
119900.0,-117.7,33.57,9.0,1204.0,355.0,469.0,293.0,3.6196,<1H OCEAN
500001.0,-120.16,34.61,17.0,921.0,189.0,434.0,219.0,3.0185,NEAR OCEAN
194100.0,-117.85,33.8,40.0,1461.0,286.0,1322.0,264.0,4.3269,<1H OCEAN
172000.0,-122.08,37.64,36.0,1340.0,245.0,789.0,248.0,3.8,NEAR BAY
162500.0,-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,INLAND
112500.0,-122.04,37.97,21.0,6445.0,1839.0,3621.0,1735.0,2.5841,NEAR BAY
136800.0,-121.37,38.6,35.0,3137.0,544.0,1312.0,549.0,3.788,INLAND
255400.0,-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,<1H OCEAN
97700.0,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,NEAR BAY
50700.0,-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,1.2794,INLAND
500001.0,-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,<1H OCEAN
79500.0,-121.56,39.52,9.0,818.0,197.0,358.0,197.0,1.7708,INLAND
150900.0,-118.18,33.9,31.0,2536.0,603.0,2625.0,576.0,3.0909,<1H OCEAN
178900.0,-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,<1H OCEAN
335300.0,-118.38,34.08,30.0,4524.0,1312.0,1910.0,1243.0,2.8889,<1H OCEAN
128700.0,-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,INLAND
232000.0,-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,<1H OCEAN
222000.0,-122.07,37.59,13.0,2578.0,551.0,1680.0,528.0,4.825,NEAR BAY
238700.0,-122.69,37.91,43.0,1730.0,326.0,629.0,279.0,4.3194,NEAR OCEAN
71400.0,-119.02,35.34,34.0,2861.0,510.0,1375.0,486.0,3.4286,INLAND
258000.0,-118.87,34.21,26.0,4439.0,616.0,1881.0,592.0,6.2935,<1H OCEAN
300000.0,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,<1H OCEAN
115400.0,-118.24,33.98,30.0,861.0,250.0,1062.0,231.0,1.75,<1H OCEAN
348700.0,-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,NEAR BAY
90600.0,-121.07,39.2,45.0,204.0,62.0,133.0,51.0,1.0,INLAND
150000.0,-121.89,36.59,18.0,2700.0,937.0,1042.0,744.0,3.1364,NEAR OCEAN
142500.0,-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,INLAND
213400.0,-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,<1H OCEAN
183400.0,-117.96,33.82,32.0,2856.0,622.0,1499.0,601.0,3.63,<1H OCEAN
212500.0,-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,1.8495,<1H OCEAN
341200.0,-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,<1H OCEAN
190300.0,-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,<1H OCEAN
344400.0,-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,<1H OCEAN
231600.0,-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602,<1H OCEAN
321200.0,-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,NEAR OCEAN
226400.0,-120.18,34.62,25.0,1337.0,219.0,671.0,225.0,3.1912,NEAR OCEAN
277500.0,-118.45,34.04,23.0,3771.0,1321.0,2031.0,1241.0,2.7679,<1H OCEAN
73500.0,-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2.1071,INLAND
104000.0,-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,INLAND
500001.0,-122.56,37.91,52.0,1972.0,327.0,755.0,345.0,7.1924,NEAR BAY
190300.0,-117.11,32.77,48.0,1502.0,272.0,590.0,265.0,2.5952,NEAR OCEAN
136000.0,-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,4.4946,INLAND
319100.0,-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,NEAR OCEAN
237900.0,-122.32,37.57,42.0,2574.0,614.0,2377.0,588.0,3.2891,NEAR OCEAN
189000.0,-122.39,37.73,52.0,1070.0,224.0,567.0,207.0,2.8603,NEAR BAY
98300.0,-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,<1H OCEAN
183700.0,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,NEAR BAY
151000.0,-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,NEAR OCEAN
243200.0,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,<1H OCEAN
147100.0,-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,2.5517,NEAR BAY
112500.0,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,INLAND
92800.0,-117.32,34.54,9.0,5904.0,1165.0,3489.0,1063.0,3.125,INLAND
130400.0,-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,3.3958,INLAND
219400.0,-122.4,37.72,47.0,1465.0,306.0,1119.0,315.0,4.2672,NEAR BAY
225600.0,-120.66,35.46,17.0,3748.0,609.0,1860.0,612.0,4.5179,<1H OCEAN
74500.0,-119.31,36.2,23.0,1837.0,332.0,1064.0,335.0,3.1453,INLAND
94600.0,-117.75,34.05,37.0,378.0,92.0,503.0,103.0,2.1908,INLAND
229200.0,-117.84,33.78,26.0,2577.0,434.0,1086.0,432.0,4.6125,<1H OCEAN
101900.0,-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,INLAND
164200.0,-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,<1H OCEAN
317700.0,-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,<1H OCEAN
244200.0,-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,INLAND
170700.0,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,INLAND
293800.0,-121.77,36.87,37.0,424.0,65.0,266.0,64.0,3.3472,NEAR OCEAN
105200.0,-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,INLAND
225000.0,-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,NEAR BAY
270100.0,-118.48,34.33,9.0,2384.0,395.0,1697.0,402.0,6.0891,<1H OCEAN
431400.0,-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,<1H OCEAN
216000.0,-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,<1H OCEAN
410500.0,-122.53,37.92,42.0,1741.0,301.0,723.0,306.0,5.5379,NEAR BAY
127200.0,-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,<1H OCEAN
425800.0,-118.83,34.23,6.0,8803.0,1114.0,3385.0,1010.0,8.7288,<1H OCEAN
173000.0,-117.69,33.51,4.0,1223.0,275.0,505.0,244.0,4.6607,<1H OCEAN
93100.0,-122.96,40.77,29.0,1637.0,297.0,753.0,270.0,3.2891,INLAND
332100.0,-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,<1H OCEAN
186300.0,-121.74,37.95,5.0,4980.0,774.0,2399.0,763.0,5.7104,INLAND
72800.0,-120.77,37.42,27.0,949.0,224.0,888.0,241.0,2.3333,INLAND
266700.0,-118.34,34.01,38.0,2318.0,735.0,1407.0,702.0,1.6187,<1H OCEAN
137300.0,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,NEAR BAY
171900.0,-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,NEAR OCEAN
164800.0,-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,<1H OCEAN
97500.0,-118.24,33.95,37.0,649.0,147.0,653.0,147.0,1.4792,<1H OCEAN
123500.0,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,NEAR OCEAN
222100.0,-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,<1H OCEAN
112500.0,-122.27,37.82,40.0,946.0,375.0,700.0,352.0,1.775,NEAR BAY
122200.0,-121.9,38.02,12.0,1497.0,360.0,943.0,341.0,2.1417,INLAND
131300.0,-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114,NEAR BAY
84700.0,-122.4,40.71,22.0,2390.0,484.0,1131.0,452.0,2.1458,INLAND
212600.0,-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,<1H OCEAN
226600.0,-118.11,34.1,44.0,2012.0,435.0,1454.0,456.0,3.3229,<1H OCEAN
68900.0,-122.39,40.58,44.0,1625.0,392.0,944.0,347.0,1.5972,INLAND
500001.0,-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,NEAR OCEAN
